label,text
0,take care n get well soon
1,xclusiveclubsaisai num morow num num soire special zouk nichol parisfre rose num all ladi info num num
0,meant say cant wait see u again get bore bridgwat banter
0,neva mind ok
0,fine imma get drink somethin want come find
1,num day kick euro num u will kept up date latest news result daili remov send get txt stop num
0,valentin game send di msg all ur friend num answer r d same then someon realli love u que colour suit bestrpli
0,mani depend
0,thanx num today cer nice num catch up ave num find more time more often oh well take care c u soonc
0,call said all himthen choos futur
0,happi valentin day know earli hundr handsom beauti wish so thought finish aunti uncl num st
0,like not v shock leh co tell shuhui like tell leona also like dat almost all know liao got ask abt ur reaction lor
0,famili happi
0,come n pick up come immedi aft ur lesson
0,let there snow let there snow kind weather bring ppl togeth so friendship can grow
0,dear got ltgt dollar hi hi
0,good word word may leav u dismay mani time
0,make sure alex know birthday over fifteen minut far your concern
0,sorri no got few thing may pub later
0,nah straight can just bring bud drink someth that actual littl more use than straight cash
0,haha good hear im offici paid market num th
0,how mani lick take get center tootsi pop
0,yup thk r e teacher said will make face look longer darren ask not num cut too short
1,new textbuddi chat num horni guy ur area num just num p free num receiv search postcod gaytextbuddycom txt one name num
1,today vodafon number end num select receiv å num award number match call num receiv å num award
0,pleas dont say like hi hi hi
0,thank u
0,oh forward messag thought send
0,got seventeen pound seven hundr ml ûò hope ok
1,dear voucher holder num claim week offer pc go httpwwwetlpcoukexpressoff tsc appli num stop text txt stop num
0,n so funni
0,sweetheart hope not have kind day one load reason smile biola
0,when login dat time dad fetch home now
0,will shower babi
0,askd u question some hour befor answer
0,well imma definit need restock befor thanksgiv ill let know when im
0,said kiss kiss cant sound effect gorgeou man isnt kind person need smile brighten day
0,probabl gon na swing wee bit
0,ya veri nice readi thursday
0,allo brave buse taken train triumph mean weûr bûham jolli good rest week
0,watch cartoon listen music amp eve go templ amp church u
0,mind ask happen dont say uncomfort
1,privat num account statement show num unredeem s m point call num identifi code num expir num num num
0,no prob will send email
1,won num num cash num num prize claim call num tc rstm sw num num ss num ppm
0,that cool sometim slow gentl sonetim rough hard
0,im gon na say no sorri would normal start panic time sorri again see tuesday
0,wait know wesley town bet hella drug
0,fine miss veri much
0,u got person stori
0,tell drug dealer get impati
0,sun cant come earth send luv ray cloud cant come river send luv rain cant come meet u can send care msg u gud evng
0,will place man
0,doesnt make sens take there unless free need know more wikipediacom
1,num num premium phone servic call num
0,under sea there lay rock rock there envelop envelop there paper paper there num word
0,then mum repent how
0,sorri go home first daddi come fetch later
0,leav de start prepar next
0,ye babi can studi all posit kama sutra
0,en chikku nang bakra msg kalstiyathen teacoffe
0,carlosl here minut still need buy
0,pay ltdecimalgt lakh
0,good even ttyl
0,u receiv msg
0,ho ho big belli laugh see ya tomo
1,sm ac sun num post helloy seem cool
1,get ur num st rington free now repli msg tone gr num top num tone phone everi week just å num num per wk num opt send stop num num
0,ditto wont worri say anyth anymor like said last night whatev want ill same peac
0,ive got ltgt ani way could pick up
0,dont knw pa just drink milk
0,mayb say hi find got card great escap wetherspoon
0,piggi r u awak bet ure still sleep im go num lunch now
0,caus im not freaki lol
0,miss call caus yell scrappi miss u cant wait u come home im so lone today
0,hex place talk explain
0,ìï log num wat sdryb num
0,xy go num e lunch
1,hi im sue num year old work lapdanc love sex text live im bedroom now text sue num textoper g num num da num ppmsg num
0,want ask wait num finish lect co lect finish hour anyway
0,finish work yet
0,everi king onc cri babi everi great build onc map not imprtant where u r today where u wil reach tomorw gud ni num
0,dearm cherthalain case u r come cochin pl call bfore u starti shall also reach accordinglyor tell day u r comingtmorow engag an holiday
0,thank love do torch bold
1,forward num pleas call num immedi there urgent messag wait
0,farm open
0,sorri troubl u again can buy num d dad again num num num all num big num small sat n sun thanx
0,sister law hope have great month just say hey abiola
0,will purchas d stuff today mail po box number
0,ah poop look like ill prob send laptop get fix cuz gpu problem
0,good good job like entrepreneur
0,aight close still down around alex place
0,meet corpor st outsid gap can see how mind work
0,mum ask buy food home
0,ku also dont msg repli msg
0,how much r will pay
0,sorri ill call later
0,import prevent dehydr give enough fluid
0,that bit weird even where suppos happen good idea sure will pub
0,true deari sat pray even felt soso smsd some time
0,dont think can get away trek long famili town sorri
0,so when wan na gym harri
0,quit late lar ard num anyway wun b drivin
1,review keep fantast nokia ngage game deck club nokia go num wwwcnupdatescomnewslett unsubscrib alert repli word
1,num mth half price orang line rental latest camera phone num free phone num mth call mobilesdirect free num updat now num stoptxt tc
0,height confid all aeronaut professor wer calld amp wer askd num sit aeroplan aftr sat wer told dat plane ws made student dey all hurri d plane bt onli num didnt move saidif made student
0,just seem like weird time night all g want come smoke same day when shitstorm attribut alway come over make everyon smoke
1,num between num num pm cost num p
0,save yourself stress person dorm account just send account detail money will sent
0,also know lunch menu onli da know
0,when stuff sell ill tell
1,num urgent num nd attempt contact uu won å num call num b num num tcsbcm num wc num n num xx callcost num ppm mobilesvari maxå num num
0,book lesson then msg will call up after work sth im go get spec membership px num
1,won guarante å num cash å num prize claim yr prize call custom servic repres num between num num pm
0,macha dont feel upseti can assum mindsetbeliev one even some wonder plan both uslet life begin againcal anytim
0,oh send address
0,sfine anytim all best
0,wondar full flim
0,ya even those cooki jelli
0,world run stillmayb all feel sameso itor admiti madthen where correctionor let call lifeand keep run worldmay u r also runninglet run
0,got look scrumptiou daddi want eat all night long
0,co can lar im not so ba dao ok num pm lor y u never ask where go ah said u would ask fri said u will ask today
0,alright omw got ta chang order half num th
0,exactli anyway how far jide studi just visit
0,dunno y u ask
1,email alertfrom jeri stewarts num kbsubject lowcost prescripiton drvgsto listen email call num
0,no didnt spring come earli yay
0,lol wont feel bad when use money take steak dinner d
0,even u dont get troubl convincingjust tel onc twice just tel neglect msg dont c read itjust dont repli
0,leav qatar tonit search opportunityal went fastpl add ur prayer dearrakhesh
0,then whi no one talk
0,thank look realli appreci
1,hi custom loyalti offerth new nokia num mobil onli å num txtauction txt word start no num get your now num tctxt tc num pmtmsg
0,wish now
0,haha mayb ure rite u know well da feel be like someon gd lor u faster go find one then all gal group attach liao
0,ye will there glad made
0,well all will littl time thing good time ahead
0,just got up room veri soon hadnt put clock back til num shout everyon get up then realis num wahay anoth hour bed
0,ok there may free gym
0,men like shorter ladi gaze up into eye
0,dunno ju say go lido same time num
0,promis take good care princess run now pleas send pic when get chanc ttyl
1,u subscrib best mobil content servic uk å num per num day send stop num helplin num
0,there reason weve not spoken year anyway great week all best exam
0,monday next week give full gist
1,realiz num year well thousand old ladi run around tattoo
1,import custom servic announc premier
0,dont gim lip caveboy
0,when get librari
0,reali sorryi dont recognis number now confus r u pleas
0,so whi didnt holla
0,cant think anyon spare room top head
